,TSLA,AAPL,AMZN,GOOGL,FB,TWTR,MSFT,CRM,NOW,WDAY,ADBE,INTU,ANSS,SNPS,CDNS,ADSK,MA,V,AXP,DFS,CME,COST,MORN,ILMN,ISRG,HD,LRCX,AMAT,XLNX,NVDA,AMD,AVGO,MU,OLED,XBI,QQQ,MTN,NTES,TRIP,NFLX,DIS,ATVI,EA
2016-08-17,223.24,105.3482,764.63,805.42,124.37,20.17,54.9841,76.32,73.07,80.7,99.7,109.9359,97.49,55.89,24.42,62.79,94.037,79.5829,63.1459,55.4858,95.0246,157.4188,78.9987,169.15,227.6331,128.8202,86.5223,26.4431,49.7827,60.5448,6.68,162.9855,15.52,59.1495,61.611999999999995,114.5876,145.8415,207.7775,62.05,96.37,93.1764,39.4378,79.77
2016-08-18,223.51,105.2131,764.46,802.75,123.91,19.0,55.0223,76.91,73.07,81.37,100.67,109.7409,97.43,58.5,24.76,63.5,93.7222,79.0218,63.0978,55.523999999999994,95.4916,157.2219,79.7779,172.37,228.5398,127.5429,87.2129,26.820999999999998,50.5648,61.4854,7.04,163.8333,15.77,61.0335,61.8605,114.617,148.1318,202.2162,62.23,96.16,92.9648,39.5762,80.98
2016-08-19,225.0,105.4832,757.31,799.65,123.56,18.98,55.0414,77.48,73.69,82.08,100.32,109.9944,97.69,58.59,24.99,63.74,93.6731,79.2187,63.0017,55.2852,95.1055,157.475,80.3525,171.67,229.2231,128.1674,89.3805,28.7201,50.6888,61.6439,7.62,164.7752,16.25,62.1,61.5026,114.5876,149.1256,204.28099999999998,62.0,95.87,92.7147,39.5366,81.76
2016-08-22,222.93,104.6633,759.48,796.95,124.15,18.55,55.0892,77.25,71.39,79.24,100.24,109.7409,97.55,58.52,24.95,63.29,94.2338,79.7995,62.8383,55.1514,95.0067,157.4,80.1674,173.75,230.7498,128.0538,89.3901,28.2453,51.1849,61.9013,7.58,165.7172,16.19,60.4952,63.1433,114.6756,149.7123,207.0373,61.8,95.26,92.2146,39.6751,81.49
2016-08-23,224.84,104.9913,762.45,796.59,124.37,18.69,55.2994,78.02,72.62,79.95,101.14,111.0086,98.29,58.93,25.24,63.46,94.7257,79.5435,63.1459,55.4762,95.2222,156.8564,81.0148,172.79,231.9864,128.8864,90.0423,29.1174,51.5378,62.4013,7.67,167.0453,16.18,60.0566,63.4217,114.8808,152.05,207.6217,62.64,95.94,92.3108,40.1893,82.31
2016-08-24,222.62,104.2003,757.25,793.6,123.48,18.25,55.3567,77.82,72.77,79.65,101.14,107.1178,98.13,58.61,25.21,63.17,93.978,79.0415,62.646,55.2279,95.0336,157.0532,80.781,169.54,228.5298,127.7889,88.9009,28.8744,51.4901,61.4391,7.43,165.1237,15.51,59.1196,60.6971,114.1381,151.1982,205.6153,61.93,95.18,92.1665,40.219,82.42
2016-08-25,220.96,103.7566,759.22,791.3,123.89,18.32,55.5668,80.16,73.6,85.33,101.69,107.2641,98.39,58.74,25.43,63.7,94.037,79.071,62.4922,55.4189,94.854,154.5133,80.9758,169.48,228.8164,128.139,89.6203,28.8258,51.595,61.0325,7.465,165.8208,16.2,59.32899999999999,60.0508,113.9525,151.5768,203.0635,61.9,97.32,91.9068,40.5354,81.55
2016-08-26,219.99,103.149,769.0,793.22,124.96,18.3,55.4331,80.03,73.5,83.08,102.06,107.5761,98.51,59.14,25.57,68.87,94.9028,79.3171,62.2903,55.8488,95.0875,153.6417,81.1804,172.21,228.4298,127.1266,89.9751,29.1369,51.6809,61.5284,7.67,166.8757,16.51,59.0,60.7568,114.1186,149.6366,212.0435,62.37,97.58,91.5797,40.5948,81.21
2016-08-29,215.2,103.0332,771.29,795.82,126.54,18.47,55.5,79.92,73.39,83.36,102.3,108.0052,98.5,59.29,25.57,68.32,95.2077,79.6125,62.9921,56.508,96.4077,153.6885,81.1414,170.42,229.1831,127.9687,90.4835,29.2146,51.6522,61.4887,7.59,167.1018,16.91,59.4386,60.6971,114.2749,150.4032,208.7686,61.94,97.3,91.2527,40.8321,81.51
2016-08-30,211.34,102.2423,767.58,791.92,125.84,18.38,55.2994,79.83,73.44,84.97,102.0,108.3855,95.35,59.08,25.52,68.03,95.5127,79.9078,62.9248,56.9857,96.8477,151.7953,80.9856,168.99,229.1764,127.5334,89.1791,29.1563,51.6904,61.1316,7.49,166.725,16.74,59.2791,60.5181,113.9036,150.2991,206.2563,61.25,97.45,91.2431,41.1189,81.73
2016-08-31,212.01,102.3388,769.16,789.85,126.12,19.21,54.8886,79.42,72.67,84.79,102.31,108.678,95.09,59.29,25.44,67.4,95.0602,79.642,63.0498,57.32,97.3057,151.9172,80.9077,168.34,228.8064,127.5524,89.5052,29.0105,51.7095,60.843999999999994,7.4,166.1787,16.49,57.4052,59.7525,113.7863,149.9395,207.2045,61.0,97.45,90.8583,40.9112,81.23
2016-09-01,200.77,102.9464,770.62,791.4,126.17,19.5,55.0128,75.91,74.0,87.89,102.9,109.5459,94.58,59.14,25.51,67.37,96.0341,80.0358,62.3576,56.9379,97.6201,146.4062,80.7713,168.56,229.8964,127.6571,90.7616,29.448,51.7381,62.6394,7.35,166.8098,16.64,57.1061,60.0011,114.0795,151.8985,211.05599999999998,61.32,97.38,90.666,41.6826,81.76
2016-09-02,197.78,103.911,772.44,796.87,126.51,19.55,55.0892,75.1,76.24,88.98,103.57,109.2826,95.66,59.67,25.91,68.01,96.2997,80.7249,62.6748,57.3392,97.4494,148.0651,82.20299999999999,167.9,229.4564,128.532,90.5027,29.1855,51.9479,62.0244,7.51,163.0609,16.7,57.2457,59.8121,114.4508,152.7314,210.0784,61.2,97.38,90.8199,42.3254,83.46
2016-09-06,202.83,103.882,788.87,808.02,129.73,19.93,55.0319,75.42,77.72,90.1,103.5,108.6,95.3,59.8,25.84,67.69,97.1851,81.2466,63.2228,57.0048,96.72200000000001,148.1401,81.492,170.18,231.0398,127.5334,89.8696,29.1466,51.8526,62.6096,7.34,161.1675,17.01,57.4749,61.3832,115.1642,153.5737,217.00900000000001,61.52,100.09,90.2235,43.0275,83.87
2016-09-07,201.71,104.5186,784.48,807.99,131.05,19.87,55.0797,75.01,76.56,89.28,103.0,109.1851,95.21,59.93,25.98,68.6,97.9524,81.9456,63.6362,56.8806,96.4616,145.872,81.531,169.58,230.0231,126.2876,90.1957,29.0785,51.2898,61.6871,6.84,159.0952,17.16,58.8904,62.3577,115.2326,153.8198,214.0081,62.16,99.15,90.1369,42.8989,82.75
2016-09-08,197.36,101.7793,784.06,802.84,130.27,18.7,54.86,74.88,75.4,88.73,101.88,108.2002,94.62,59.71,25.71,68.81,98.3557,81.6798,63.6843,57.0526,96.1635,143.8381,80.781,170.07,230.3831,124.8325,89.7449,28.9619,50.9273,62.1335,6.225,158.6054,17.45,58.4119,63.1831,114.5583,153.5642,216.6962,61.8,99.66,90.5024,42.8198,82.16
2016-09-09,194.47,99.47399999999999,760.14,788.48,127.1,18.11,53.6945,74.2,73.58,87.22,99.38,106.5327,92.61,58.32,25.04,66.84,96.5555,80.0653,62.6075,56.1163,95.7752,141.24200000000002,79.4564,164.85,225.4064,121.4849,87.4526,28.0577,49.6777,59.0387,5.9,151.4466,16.81,57.8138,60.9059,111.6756,149.9963,208.3776,61.72,96.5,88.8961,41.821000000000005,79.86
2016-09-12,198.3,101.7022,771.49,798.82,128.69,18.15,54.497,74.36,74.53,87.51,100.32,106.8155,93.53,59.09,25.29,67.35,98.4836,81.6798,63.3574,56.9093,97.6988,142.1699,79.5928,170.71,227.7964,122.2932,89.7449,28.7674,50.6698,60.2588,5.94,154.9318,17.15,58.8106,63.1035,113.6788,152.0784,224.8976,63.61,99.05,90.0696,42.978,80.84
2016-09-13,196.05,104.1232,761.01,788.72,127.21,17.76,54.0002,73.06,72.42,86.67,98.77,104.0461,92.34,57.93,24.62,65.78,97.7753,80.6166,61.8768,55.438,97.3376,141.2795,78.6286,170.15,224.0764,119.5638,88.0803,28.5633,50.107,59.3859,5.74,155.6477,16.75,57.8637,62.0196,112.6625,150.6398,226.0706,63.04,96.09,89.1654,42.9286,80.87
2016-09-14,196.41,107.8078,761.09,790.46,127.77,18.08,53.7423,73.82,72.56,86.73,98.79,105.4211,92.4,57.72,24.39,65.51,97.1064,80.2228,61.0308,54.8839,97.1299,141.2326,78.2292,171.78,224.3731,120.0773,88.1092,28.6119,50.5648,59.9116,6.04,159.764,16.93,58.1129,63.5411,113.2,151.113,229.4822,61.81,97.01,88.7422,43.1758,80.83
2016-09-15,200.42,111.473,769.69,801.23,128.35,18.3,54.6307,73.99,77.71,88.5,99.62,107.03,93.58,58.4,24.83,67.39,97.854,80.7347,61.3673,55.1132,98.6922,143.0884,78.5507,174.94,228.0631,120.7431,89.8315,29.3119,51.099,62.1831,6.02,163.1739,17.45,59.6679,64.5653,114.959,152.9396,232.4049,61.82,97.34,88.9731,44.0955,83.37
2016-09-16,205.4,110.8461,778.52,797.97,129.07,19.11,54.688,73.29,77.29,88.93,98.93,106.2889,91.92,58.0,24.23,67.6,97.7458,80.7938,61.2039,54.54,99.0264,142.7884,77.976,172.97,228.7898,119.9347,89.4467,29.2146,50.8987,62.3319,6.05,161.7757,17.48,61.8309,64.3775,114.9041,152.0878,232.6787,61.29,99.48,89.0308,43.9274,82.89
2016-09-19,206.34,109.5536,775.1,795.39,128.65,18.36,54.3823,73.0,75.99,88.65,99.68,106.2694,92.12,58.53,24.4,68.13,98.0606,81.227,61.5884,54.6929,99.1257,142.2636,77.5377,173.15,231.1831,120.1059,88.6673,29.4577,51.0227,63.1551,6.16,161.2939,16.95,61.1431,65.5514,114.4045,152.2676,243.3923,60.0,98.06,89.0981,43.6307,82.77
2016-09-20,204.64,109.5439,780.22,799.78,128.64,18.39,54.2677,72.91,75.28,88.69,100.62,106.2597,92.06,58.34,24.5,68.79,98.8574,81.1974,61.2615,54.4158,98.3852,142.6197,77.4111,175.8,232.9564,120.6194,88.5037,29.5452,50.4885,62.5798,6.17,158.93200000000002,16.92,59.5183,67.1631,114.62,151.3402,238.6513,60.25,98.25,89.4059,43.6406,82.99
2016-09-21,205.22,109.5247,789.74,805.03,129.94,18.49,55.1752,74.18,76.88,90.52,107.78,108.0247,93.22,58.98,24.66,71.69,99.6149,81.9259,61.7999,54.8744,98.3581,143.1165,77.48899999999999,178.45,234.3531,121.8367,89.7642,29.7202,50.7938,64.3355,6.29,160.4436,17.66,60.8441,67.9291,115.7466,152.6178,243.9299,60.54,94.88,88.8673,44.1746,83.47
2016-09-22,206.43,110.5567,804.7,815.95,130.08,18.63,55.2325,74.59,77.92,90.28,107.92,108.0052,93.21,59.66,25.08,72.35,100.461,82.0637,62.1364,55.2183,97.9156,143.5382,77.9371,179.34,239.3998,122.4454,89.1869,29.448,50.975,64.4942,6.37,159.5083,17.59,61.8907,68.4763,116.6675,153.2803,246.3835,61.36,95.83,89.8484,44.0164,83.17
2016-09-23,207.45,108.7144,805.75,814.96,127.96,22.62,54.86,70.39,77.45,89.51,107.47,107.1666,92.3,59.38,24.81,71.67,100.0084,81.2565,61.3865,54.8266,96.1726,142.9571,77.5864,179.33,236.7398,121.5324,88.3113,28.8355,50.6698,64.4248,6.55,157.4394,17.48,58.6312,67.7898,115.92299999999999,151.9553,241.8575,61.87,95.94,89.7137,43.8681,84.26
2016-09-26,208.99,108.8784,799.16,802.65,127.31,23.37,54.3537,70.19,76.75,88.32,107.26,106.2694,91.42,59.18,24.78,71.08,99.5166,80.5378,60.9731,54.1961,95.0708,141.7012,76.5638,178.47,235.7464,119.307,87.9552,28.5341,50.1547,63.8197,6.32,157.4772,17.36,57.6045,67.4217,114.9531,147.4504,235.7872,61.89,94.56,88.4537,43.4923,83.5
2016-09-27,205.81,109.081,816.11,810.73,128.69,23.72,55.3567,70.05,79.04,89.79,109.7,107.3713,91.84,59.62,25.15,71.9,99.8018,80.8824,61.7999,54.5209,95.4681,141.0077,76.6417,180.35,240.0631,120.6099,89.0137,28.816,50.7651,66.0019,6.54,161.4167,18.0,58.5614,68.3967,116.0895,147.5072,238.6611,64.26,97.07,88.2228,43.7197,85.2
2016-09-28,206.27,109.9105,828.72,810.06,129.23,22.96,55.4331,71.62,79.77,90.88,109.49,107.4396,91.94,59.91,25.32,72.65,99.8609,81.6798,61.7422,54.5018,96.01899999999999,140.033,77.1384,180.98,239.2564,121.9889,89.4274,28.9132,50.8892,66.24,6.59,161.2655,17.44,58.3023,67.4516,116.2855,148.3684,238.0159,64.08,97.48,88.6845,43.6703,85.0
2016-09-29,200.7,108.2032,829.05,802.64,128.09,23.01,54.8313,71.2,78.48,90.36,107.8,106.5912,91.0,59.08,25.22,71.59,98.9755,80.6461,60.925,53.5178,94.574,138.2335,76.6514,176.56,239.9964,121.6656,89.7065,28.7577,51.0227,66.855,6.67,162.9283,17.54,55.0826,65.1833,115.4429,148.5861,236.6181,63.0,96.67,88.2998,43.7197,84.26
2016-09-30,204.03,109.0424,837.31,804.06,128.27,23.05,55.0223,71.33,79.15,91.69,108.54,107.2738,92.61,59.35,25.53,72.33,100.1166,81.414,61.5692,54.0241,94.3934,142.9384,77.2066,181.66,241.6098,122.3788,91.1305,29.3119,51.8335,67.9659,6.91,162.9849,17.78,55.3318,65.9493,116.305,148.4726,235.3668,63.18,98.55,89.3193,43.8087,85.4
2016-10-03,213.7,108.5312,836.74,800.38,128.77,24.0,54.8504,70.52,79.57,91.18,108.45,106.445,91.87,58.91,25.41,71.18,100.2249,81.5715,61.3481,54.0815,93.98700000000001,141.5325,76.9436,182.23,239.3131,122.2076,91.0151,29.0882,51.4424,67.8965,6.95,160.6704,17.73,55.4514,65.8399,116.1385,148.4442,239.3551,63.35,102.63,88.9634,43.611000000000004,85.41
2016-10-04,211.41,108.9942,834.03,802.79,128.19,23.52,54.6785,72.63,79.28,90.49,108.39,106.6497,91.74,58.79,25.35,71.42,99.5756,81.4435,61.4442,53.9859,93.8606,141.0358,75.9891,181.22,238.8731,121.9223,91.24600000000001,28.7869,50.6125,67.7477,6.97,159.7067,17.8,52.5308,65.3226,115.9622,148.2265,243.011,64.42,102.34,89.0596,43.6406,85.56
2016-10-05,208.46,109.0424,844.36,801.23,128.47,24.87,55.0606,68.42,79.43,92.05,108.8,106.2402,92.38,59.65,25.47,73.21,100.9233,82.0539,62.1845,54.5496,93.978,140.5672,75.658,186.17,239.3664,121.3327,92.5353,29.1077,50.9464,67.6783,6.78,163.8919,17.7,52.2019,66.3771,116.3736,148.5293,242.5516,65.87,106.28,88.925,44.0362,85.47
2016-10-06,201.0,109.8526,841.66,803.08,128.74,19.87,55.1561,71.26,78.38,91.56,108.56,106.4652,92.11,59.83,25.49,72.83,101.4555,82.0637,59.8463,54.1388,94.0954,140.0892,75.6969,184.93,238.7298,123.8149,96.4034,29.0591,50.9655,66.7955,6.96,164.5626,17.73,52.4013,64.3277,116.3148,147.9966,250.2251,64.84,105.07,89.2905,43.5022,84.58
2016-10-07,196.61,110.0166,839.43,800.71,128.99,19.85,55.2134,70.91,78.52,91.04,108.64,105.1055,91.4,59.26,25.53,72.01,100.7755,81.5912,59.6724,53.8808,93.7612,140.5766,75.2672,184.49,239.3464,122.0269,96.5574,28.923000000000002,50.4504,66.3094,6.75,164.5815,17.61,52.3614,63.8203,116.0601,148.2059,247.2632,64.0,104.82,88.9634,43.4329,83.81
2016-10-10,200.95,111.936,841.71,814.17,130.24,17.56,55.4427,75.1,80.03,91.78,109.24,105.7902,91.57,60.56,26.25,72.21,101.1697,81.8275,59.8076,53.9382,94.0231,140.8484,75.1793,184.85,241.5364,121.0189,98.2893,28.5633,49.8017,66.5574,6.84,165.1106,17.5,53.0791,65.1833,116.7949,147.2736,255.4646,64.6,103.33,88.9634,43.3044,84.74
2016-10-11,200.1,112.1772,831.0,809.57,128.88,18.0,54.6307,72.42,78.8,88.29,107.37,104.6555,91.15,59.57,25.66,70.17,99.8885,80.7643,58.8028,53.0115,93.8606,141.5325,73.9193,138.99,236.7664,119.6874,95.8261,27.8438,48.638000000000005,65.5953,6.5,161.7096,16.86,50.2781,63.114,115.1295,146.5696,248.4851,63.43,100.59,88.3575,42.4243,83.37
2016-10-12,201.51,113.1803,834.09,811.77,129.05,18.05,54.5543,72.23,75.27,87.62,108.05,105.1838,91.86,59.76,25.75,70.33,99.8983,80.971,58.6386,53.0306,94.1676,141.0171,74.1244,136.18,236.9764,120.4863,94.9505,27.8438,47.77,65.8928,6.62,161.0482,16.78,49.3112,60.9551,115.0315,146.113,255.5428,62.99,99.5,87.9246,42.8495,82.53
2016-10-13,200.24,112.8331,829.28,804.08,127.82,17.79,54.3728,70.63,75.39,87.15,108.01,104.4697,91.75,59.48,25.92,69.29,99.1986,80.5969,58.368,52.0753,93.8516,140.7921,73.5774,137.17,237.8131,120.1059,94.0364,27.0855,47.5983,64.8216,6.49,159.6028,16.85,49.6003,61.0248,114.62,145.8752,256.0902,62.24,100.23,87.6457,42.6814,81.76
2016-10-14,196.51,113.46,822.96,804.6,127.88,16.88,54.8504,74.27,75.62,87.01,107.84,104.6555,91.15,59.75,25.99,69.46,99.4252,81.1679,58.1168,52.3714,95.2243,140.7265,74.0755,138.0,238.3031,120.2295,94.5079,27.2897,47.6841,65.4564,6.75,160.6892,17.13,49.062,59.2539,114.7572,145.9417,255.4939,61.31,101.47,87.8188,43.2055,82.59
2016-10-17,193.96,113.3829,812.95,806.84,127.54,16.73,54.6593,72.83,74.64,86.08,107.49,104.5479,90.97,59.75,25.95,68.85,99.3957,80.8726,57.8753,52.037,93.68,139.3675,73.9388,141.23,236.4798,119.0122,94.3539,27.0272,47.4075,65.0795,6.67,159.5461,16.99,49.1019,58.7665,114.4437,145.7325,255.23,61.46,99.8,87.3667,43.0473,82.32
2016-10-18,199.1,113.3057,817.65,821.49,128.57,16.83,55.0797,72.77,76.16,86.54,108.42,104.81200000000001,91.39,59.62,26.24,70.13,100.26299999999999,80.3114,58.0492,52.3619,94.0051,139.7518,74.5053,145.22,240.5764,119.5828,95.7106,27.2411,47.8177,66.0714,6.73,162.6543,17.41,50.0588,59.5822,115.4625,147.7112,259.5995,63.19,118.79,87.6938,43.6901,84.01
2016-10-19,203.56,112.9681,817.69,827.09,130.11,17.07,54.9555,72.82,78.92,87.3,108.39,105.8293,91.5,59.76,26.14,70.78,101.2486,81.5223,59.1796,52.8873,93.8606,140.0704,75.0523,146.72,227.1931,119.7255,95.9512,27.5327,47.3217,65.9325,6.77,162.3709,17.215,50.1884,58.5177,115.4527,147.1404,257.9573,63.87,121.87,88.4248,43.3044,82.76
2016-10-20,199.1,112.9102,810.32,821.63,130.0,16.9,54.688,72.59,78.85,88.07,109.03,105.5457,91.19,59.19,25.82,71.13,101.0712,81.2171,64.5227,53.0784,93.6077,140.6234,73.9388,142.83,227.2731,120.0678,93.2762,27.5911,47.7795,67.1823,6.96,163.8258,17.205,50.2681,59.5822,115.3156,149.8707,258.5536,62.03,123.35,88.521,43.8285,82.52
2016-10-21,200.09,112.4665,818.99,824.06,132.07,18.09,56.9902,74.0,80.06,88.48,109.03,106.0837,91.11,59.13,25.71,71.18,101.3668,81.0694,65.0831,52.8777,94.0051,139.6206,70.27600000000001,141.8,226.0064,120.4007,93.9209,27.6397,47.4838,66.9939,6.52,163.3628,16.94,49.4308,59.4231,115.7466,150.3464,257.6054,62.96,127.5,89.4829,44.0461,82.87
2016-10-24,202.76,113.4793,838.09,835.74,133.28,18.03,58.2702,75.06,81.0,88.54,110.81,107.23299999999999,92.38,59.45,25.74,72.22,101.7019,81.8767,64.8222,53.8904,93.5084,142.5729,70.3933,142.27,228.3331,121.5229,95.2391,28.3397,48.0085,70.1382,7.005,166.7922,17.06,50.5572,58.846000000000004,117.1378,151.2882,261.1733,63.83,127.33,89.8099,44.9658,84.15
2016-10-25,202.34,114.05799999999999,835.18,828.55,132.29,17.26,58.2606,75.06,79.79,87.71,109.03,105.9565,91.12,58.61,25.5,71.36,101.3964,80.7544,64.484,53.6325,93.3187,141.5138,69.6802,138.18,226.4998,117.3003,94.3732,28.0577,47.9894,71.2888,7.5,164.0525,17.54,49.5405,58.3685,116.7655,148.6625,263.5389,63.53,126.51,89.2135,44.5603,82.94
2016-10-26,202.24,111.4923,822.59,822.1,131.04,17.29,57.9167,74.95,78.9,86.68,107.97,105.4674,91.1,58.56,25.52,70.66,101.7315,80.4788,64.542,54.349,92.8762,141.5044,69.4556,139.95,221.9064,116.7012,94.1711,28.048000000000002,47.9703,71.5765,7.29,163.4384,17.64,49.381,57.692,115.97200000000001,148.5198,259.7657,61.75,126.97,89.9253,43.9472,82.58
2016-10-27,204.01,110.4217,818.36,817.35,129.69,17.4,57.4105,74.74,84.96,85.76,107.07,104.9686,90.79,58.33,25.36,70.58,102.10600000000001,80.6461,64.6676,54.1865,90.4197,141.392,69.0161,139.29,221.0764,116.2732,93.0453,28.0577,47.9989,70.1085,7.11,162.7204,17.53,49.5803,56.8364,115.4429,147.6731,261.0462,61.85,126.47,90.4351,43.2352,82.72
2016-10-28,199.97,109.6886,776.32,819.56,131.29,17.66,57.1908,75.13,86.12,86.2,107.6,105.8098,91.4,58.37,25.38,71.86,105.3584,80.9415,64.2039,54.0432,90.2301,140.361,68.303,138.63,222.1831,117.5286,92.5738,27.8633,47.9417,69.9894,7.2,159.9901,17.2,49.6501,56.5479,114.71799999999999,149.043,259.013,64.34,126.57,90.2716,42.8396,79.45
2016-10-31,197.73,109.515,789.82,809.9,130.99,17.95,57.2385,75.16,87.91,86.68,107.51,106.3673,91.35,59.31,25.58,72.28,105.4767,81.227,64.1749,53.81399999999999,90.4017,138.5896,68.9868,136.14,224.0264,116.0354,93.1993,28.2716,48.5235,70.5846,7.23,160.8687,17.16,51.5341,55.8615,114.6102,151.6782,251.2124,64.48,124.87,89.1558,42.6913,78.52
2016-11-01,190.79,107.5377,785.41,805.48,129.5,17.49,57.1239,75.45,86.89,84.96,106.87,105.0468,89.96,58.3,25.16,70.1,103.4464,80.3508,64.0106,53.8426,89.9862,137.4555,67.717,139.5,223.2398,114.0193,92.4199,28.0966,48.5522,68.4916,7.09,159.4705,16.98,51.4344,56.5479,113.7481,149.9468,243.4314,63.47,123.3,88.8673,42.1276,77.84
2016-11-02,188.02,107.6341,765.56,788.42,127.17,17.61,56.7704,75.0,84.59,83.1,105.89,103.8828,89.52,57.93,24.76,68.68,102.5003,79.327,63.2377,53.5161,91.3861,137.5118,66.8672,135.66,222.1898,114.3997,92.2274,27.7952,47.8081,68.204,6.76,163.0227,16.68,50.6369,55.1352,112.8371,148.8147,237.4783,61.63,122.34,88.4056,42.1276,79.12
2016-11-03,187.42,106.4863,767.03,782.19,120.0,17.58,56.5603,74.14,83.88,83.0,107.17,103.2959,83.49,57.735,24.79,67.61,102.2834,79.3959,63.1217,53.8042,93.0297,135.8008,68.4691,134.39,224.4331,114.2951,91.6405,27.4841,48.3518,67.4105,6.7,163.429,16.62,51.7833,53.036,111.73,148.9955,237.9475,62.74,122.14,89.8099,42.888999999999996,80.52
2016-11-04,190.56,105.5265,755.05,781.1,120.75,18.02,56.0827,74.37,83.21,82.77,106.2,102.9828,83.62,57.65,24.93,69.44,101.5442,79.1104,63.2956,53.8522,92.8852,133.7231,66.8184,134.63,223.8064,114.9893,91.4096,27.4355,47.8463,67.0236,6.56,162.6543,16.68,53.3283,54.588,111.3382,148.1393,237.9573,63.64,122.03,88.925,41.2376,80.22
2016-11-07,193.21,107.0487,784.93,802.03,122.15,18.41,57.7161,76.3,85.09,85.59,108.66,105.5457,85.77,59.03,25.44,72.0,104.432,81.227,64.7353,55.4562,94.6463,134.9452,66.7012,137.08,226.1431,117.6902,94.7869,28.5146,49.2194,70.6937,6.96,167.1795,17.375,55.1225,57.0453,113.9833,151.1455,245.533,63.43,124.58,90.8295,40.6343,81.08
2016-11-08,194.94,107.6789,787.75,811.98,124.22,18.38,57.7639,76.55,85.5,85.7,108.39,105.9859,86.94,59.22,25.46,72.69,104.1757,81.5912,64.8029,54.9952,95.3959,137.3426,66.8379,137.7,228.3764,118.1658,95.3738,28.6896,49.6419,70.5846,7.0,167.2173,17.41,55.8701,57.493,114.7278,151.7353,243.3629,63.1,124.34,90.7814,40.5552,81.49
2016-11-09,190.06,107.5044,771.88,805.59,123.18,19.13,57.4773,75.9,84.98,84.97,107.86,106.9738,88.33,59.02,25.06,72.63,104.6587,81.9456,66.4164,57.9053,101.1487,138.0006,67.3458,133.13,217.1531,119.8491,94.3058,28.3202,49.7859,69.3943,6.94,163.8352,17.2,55.6209,63.4522,115.2568,147.5209,246.1977,52.63,122.19,91.0315,39.7048,79.44
2016-11-10,185.35,104.5084,742.38,780.29,120.8,18.37,56.0731,73.63,82.14,82.08,104.08,106.8467,87.54,58.63,24.84,73.49,102.993,80.5969,67.7401,61.0844,105.7094,137.916,68.01,138.37,211.8398,122.7117,92.3429,27.3966,48.8545,67.222,6.295,158.6581,16.99,56.0695,65.4519,113.3955,146.9216,223.4802,51.83,115.42,91.3393,38.2708,76.79
2016-11-11,188.56,105.1289,739.01,771.75,119.02,18.55,56.3788,74.59,82.63,82.74,103.68,108.9497,88.9,59.63,25.33,73.81,103.1113,80.6068,68.117,62.016000000000005,103.2981,140.4168,69.4947,137.71,207.2531,123.4915,93.8055,28.0188,49.5842,87.2587,6.685,158.2802,17.67,62.6483,65.8698,113.4444,148.5864,229.2964,51.01,114.78,93.9556,38.973,77.45
2016-11-14,181.45,102.4918,719.07,753.22,115.08,19.14,55.5191,72.76,83.27,80.52,102.42,107.6096,90.61,59.82,25.51,73.55,99.6815,77.1612,69.9721,64.0618,104.5986,142.8987,71.1356,136.38,208.1998,121.4183,94.7869,28.1841,50.7269,82.9637,6.79,154.72799999999998,17.71,62.0004,67.7799,112.2982,147.7873,213.011,48.8,113.38,94.1864,37.3511,76.38
2016-11-15,183.77,103.8491,743.24,775.16,117.2,18.98,56.6081,74.02,85.62,81.41,103.66,108.4802,91.26,60.07,25.44,75.15,101.0022,77.3482,70.0204,63.7064,104.8244,142.0996,70.1491,136.8,213.5165,118.3084,97.2983,28.7869,51.7831,85.493,6.97,157.2504,18.1,60.3556,67.3621,113.8559,148.3486,222.9719,50.02,113.59,93.9748,38.1027,77.62
2016-11-16,183.93,106.6415,746.49,779.98,116.34,18.63,57.3581,73.31,85.67,80.92,104.08,108.4411,92.88,60.77,25.85,77.57,102.5003,78.9972,69.2571,62.6691,103.9393,143.0303,70.6667,134.87,214.4531,119.1929,97.4137,29.1855,51.4182,90.8891,7.67,158.5542,18.24,58.3621,65.1734,114.5319,149.6899,224.9563,50.4,115.19,95.3407,38.5378,78.83
2016-11-17,188.66,106.6027,756.4,786.16,117.79,18.55,58.31,75.19,86.83,83.14,105.81,111.3169,93.53,61.49,26.48,78.46,102.9438,79.9738,69.3537,63.3991,104.3096,142.1466,71.917,134.09,218.1998,122.6166,99.87700000000001,29.8757,51.1205,91.6429,8.46,157.8078,19.18,57.6394,66.1384,115.3646,150.099,231.5056,50.97,115.03,95.5811,39.4971,79.62
2016-11-18,185.02,106.7093,760.16,775.97,117.02,18.73,58.0312,77.77,85.75,82.75,105.02,113.4494,93.36,61.11,26.4,76.9,103.26899999999999,79.7272,68.6001,63.62,102.8917,141.3569,71.4481,131.87,218.2964,122.046,100.7526,29.8854,50.8709,92.6051,8.71,158.8659,19.21,57.9135,65.6409,114.9335,148.2249,225.62099999999998,50.79,115.21,94.4942,37.9643,78.99
2016-11-21,184.52,108.3285,780.0,784.8,121.77,18.6,58.5216,76.15,86.55,83.85,105.65,113.1461,93.77,61.31,26.86,75.52,104.4123,80.5854,69.1218,63.9945,103.1627,142.1184,71.4091,137.55,220.6964,121.9414,102.2248,30.4785,51.0149,92.2281,8.94,163.0416,19.49,57.7142,66.01899999999999,116.1287,153.0005,228.8957,51.68,117.96,93.9075,38.0038,78.26
